든든,성수,84,https://www.instagram.com/p/B-ttbmXJ50u/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/92750525_647139369180793_9082275065602398756_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=kunxWuPT9eAAX-uBYkj&_nc_tp=18&oh=62db2e1c82ae399a4dd63f820259f7e8&oe=5FA7E267,2020년 4월 8일
헤르만의 정원,서촌 ,74,https://www.instagram.com/p/B4BnmtFpuPq/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/71250368_157719801992029_1559181424980376991_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=WlawttpkJRUAX_caASk&_nc_tp=18&oh=e8d5c8a87d8de04b7128080ec6315426&oe=5FA81E28,2019년 10월 25일
로만테이,압구정,132,https://www.instagram.com/p/B5AnZreJ_DI/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/74595927_155926778975404_8730324161976922666_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=PNcMzFMxfwIAX9Q2eqV&_nc_tp=18&oh=f5cd503589884a29b0d68422e2dddded&oe=5FA867C2,2019년 11월 18일
카페 타자기,해방촌,201,https://www.instagram.com/p/B3Hfj1nJOnt/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/69690314_449819482297640_3091416762169525509_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=CQSVOKGVuxsAX81Lwks&_nc_tp=18&oh=dfbda547da2fca2b39571c367f03faea&oe=5FA799F1,2019년 10월 2일
카페 로비,교대,38,https://www.instagram.com/p/CFTmA_inV-p/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/119867559_2702923276621250_2011141852166376806_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=kBf60qhHsaIAX8RBa2I&oh=3c4c9bb3415ee54fcb7d1e0e35bee376&oe=5FA7074D,2020년 9월 19일
숙녀미용실,종로,45,https://www.instagram.com/p/CFECbLSgqIs/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/119222182_1189303624781070_304840445080803468_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=KhfNUyTQ23kAX-3azbF&oh=416a58336d0c2ebec6859c97c77f7498&oe=5FA84F79,2020년 9월 13일
Matchacha,맛차차,130,https://www.instagram.com/p/BvASM-8Fef9/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/53333591_392476721565612_7514820949325544472_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=fzUfeRRXHwYAX_03q5i&_nc_tp=18&oh=118365c774447434e7c53844d6e9bcbb&oe=5FA4E889,2019년 3월 15일
필수,흑석동,136,https://www.instagram.com/p/B4C1bVTpbsS/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/72638332_477904049479161_8416912015764989726_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=zVKmO0ENnp4AX-grNdN&_nc_tp=18&oh=48946989d796770dc7646c14b77ec9c2&oe=5FA579AA,2019년 10월 25일
빠르크,한남동,39,https://www.instagram.com/p/CDiNPdfpo5O/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/116793122_215080439891154_4963963638457225873_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=5dL7eUq_FngAX-ToRCK&_nc_tp=18&oh=59fbbb0072473bcfeb227872cd703f67&oe=5FA7AEFC,2020년 8월 6일
분카샤,충무로,53,https://www.instagram.com/p/CEYzRoyh3TM/,https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/118311227_703979910155550_450815706798626154_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=u822LO9sS94AX_hWi2m&oh=c6f25884fada0bc1385f45c87666d926&oe=5FA50ECF,2020년 8월 27일
